Wavelength (nm),OD,% Transmission
1924,8.553225979,2.79753E-07
1925,8.554465625,2.78955E-07
1926,8.553268498,2.79725E-07
1927,8.550874887,2.81271E-07
1928,8.566429306,2.71376E-07
1929,8.561065588,2.74748E-07
1930,8.56263478,2.73757E-07
1931,8.557402597,2.77075E-07
1932,8.559957529,2.7545E-07
1933,8.560157602,2.75323E-07
1934,8.562956553,2.73554E-07
1935,8.561587248,2.74418E-07
1936,8.563660947,2.73111E-07
1937,8.561590044,2.74416E-07
1938,8.56317077,2.73419E-07
1939,8.561318371,2.74588E-07
1940,8.564535384,2.72562E-07
1941,8.567129391,2.70938E-07
1942,8.572826194,2.67408E-07
1943,8.567631183,2.70626E-07
1944,8.567514574,2.70698E-07
1945,8.566798534,2.71145E-07
1946,8.570738654,2.68696E-07
1947,8.575881684,2.65533E-07
1948,8.575905258,2.65518E-07
1949,8.570525801,2.68828E-07
1950,8.582673012,2.61413E-07
1951,8.576225326,2.65323E-07
1952,8.582268808,2.61656E-07
1953,8.585002084,2.60015E-07
1954,8.582268368,2.61657E-07
1955,8.578987612,2.63641E-07
1956,8.578991458,2.63638E-07
1957,8.58788993,2.58291E-07
1958,8.585680176,2.59609E-07
1959,8.585377545,2.5979E-07
1960,8.597258326,2.52779E-07
1961,8.590801975,2.56565E-07
1962,8.593922297,2.54729E-07
1963,8.59637363,2.53295E-07
1964,8.593257393,2.55119E-07
1965,8.601519251,2.50311E-07
1966,8.597930753,2.52388E-07
1967,8.596420664,2.53267E-07
1968,8.596667432,2.53124E-07
1969,8.606026157,2.47727E-07
1970,8.602594459,2.49693E-07
1971,8.603942127,2.48919E-07
1972,8.601806655,2.50146E-07
1973,8.607682104,2.46785E-07
1974,8.606892658,2.47234E-07
1975,8.612503779,2.4406E-07
1976,8.615108265,2.42601E-07
1977,8.61648618,2.41832E-07
1978,8.613884525,2.43285E-07
1979,8.616691397,2.41718E-07
1980,8.616523371,2.41811E-07
1981,8.622801406,2.38341E-07
1982,8.621329667,2.3915E-07
1983,8.622318312,2.38606E-07
1984,8.633397073,2.32596E-07
1985,8.624576717,2.37369E-07
1986,8.624758485,2.37269E-07
1987,8.630526601,2.34139E-07
1988,8.631972923,2.3336E-07
1989,8.636857119,2.30751E-07
1990,8.638885086,2.29676E-07
1991,8.642819915,2.27604E-07
1992,8.639867902,2.29156E-07
1993,8.634290769,2.32118E-07
1994,8.645954955,2.25967E-07
1995,8.642900924,2.27562E-07
1996,8.644326595,2.26816E-07
1997,8.645370522,2.26271E-07
1998,8.644597828,2.26674E-07
1999,8.649932841,2.23907E-07
2000,8.660674007,2.18437E-07
2001,8.626968057,2.36065E-07
2002,8.628664654,2.35145E-07
2003,8.630206084,2.34312E-07
2004,8.633951976,2.32299E-07
2005,8.637194582,2.30571E-07
2006,8.640847934,2.2864E-07
2007,8.638399378,2.29933E-07
2008,8.632057086,2.33315E-07
2009,8.644855007,2.2654E-07
2010,8.647465494,2.25182E-07
2011,8.645373945,2.2627E-07
2012,8.646424903,2.25723E-07
2013,8.648917646,2.24431E-07
2014,8.648183146,2.24811E-07
2015,8.654130827,2.21753E-07
2016,8.654670613,2.21477E-07
2017,8.65554762,2.21031E-07
2018,8.659485216,2.19036E-07
2019,8.66078008,2.18384E-07
2020,8.665043095,2.1625E-07
2021,8.664074199,2.16733E-07
2022,8.658742269,2.19411E-07
2023,8.669705909,2.13941E-07
2024,8.673941118,2.11865E-07
2025,8.663637006,2.16952E-07
2026,8.673054838,2.12298E-07
2027,8.66870479,2.14435E-07
2028,8.677581951,2.10096E-07
2029,8.6776645,2.10056E-07
2030,8.692358308,2.03068E-07
2031,8.687117383,2.05533E-07
2032,8.681155853,2.08374E-07
2033,8.687098756,2.05542E-07
2034,8.695089469,2.01795E-07
2035,8.689451019,2.04432E-07
2036,8.691704451,2.03374E-07
2037,8.687537403,2.05335E-07
2038,8.6946306,2.02008E-07
2039,8.690675796,2.03856E-07
2040,8.700730988,1.99191E-07
2041,8.705697757,1.96926E-07
2042,8.704563625,1.97441E-07
2043,8.712899397,1.93687E-07
2044,8.708767899,1.95538E-07
2045,8.707770092,1.95988E-07
2046,8.704204063,1.97604E-07
2047,8.710198357,1.94895E-07
2048,8.706726024,1.9646E-07
2049,8.709166315,1.95359E-07
2050,8.716533977,1.92073E-07
2051,8.708000683,1.95884E-07
2052,8.717746867,1.91537E-07
2053,8.717641848,1.91584E-07
2054,8.724260909,1.88686E-07
2055,8.724037295,1.88783E-07
2056,8.721102508,1.90063E-07
2057,8.729610463,1.86376E-07
2058,8.732569446,1.8511E-07
2059,8.725445855,1.88172E-07
2060,8.728300404,1.86939E-07
2061,8.736572456,1.83412E-07
2062,8.734446024,1.84312E-07
2063,8.738897715,1.82433E-07
2064,8.73935551,1.8224E-07
2065,8.741443558,1.81366E-07
2066,8.744419122,1.80128E-07
2067,8.736760982,1.83332E-07
2068,8.740099055,1.81929E-07
2069,8.744405619,1.80133E-07
2070,8.746039442,1.79457E-07
2071,8.745179717,1.79813E-07
2072,8.75465266,1.75933E-07
2073,8.75093179,1.77447E-07
2074,8.747955911,1.78667E-07
2075,8.748791831,1.78323E-07
2076,8.755188689,1.75716E-07
2077,8.744020745,1.80293E-07
2078,8.756350393,1.75247E-07
2079,8.74943944,1.78058E-07
2080,8.756511665,1.75182E-07
2081,8.756600592,1.75146E-07
2082,8.765705053,1.71512E-07
2083,8.759892454,1.73823E-07
2084,8.754661831,1.75929E-07
2085,8.763643754,1.72328E-07
2086,8.769210762,1.70133E-07
2087,8.768872695,1.70266E-07
2088,8.771394469,1.6928E-07
2089,8.772109352,1.69002E-07
2090,8.768385763,1.70457E-07
2091,8.772420509,1.6888E-07
2092,8.766658654,1.71136E-07
2093,8.766592338,1.71162E-07
2094,8.775804176,1.6757E-07
2095,8.769219864,1.7013E-07
2096,8.774681677,1.68003E-07
2097,8.774695181,1.67998E-07
2098,8.779933916,1.65984E-07
2099,8.777637308,1.66864E-07
2100,8.776668466,1.67237E-07
2101,8.783115864,1.64772E-07
2102,8.7767273,1.67214E-07
2103,8.778901219,1.66379E-07
2104,8.775969139,1.67506E-07
2105,8.779955299,1.65976E-07
2106,8.786868412,1.63355E-07
2107,8.785179472,1.63991E-07
2108,8.785064381,1.64035E-07
2109,8.786626,1.63446E-07
2110,8.780927714,1.65605E-07
2111,8.784605963,1.64208E-07
2112,8.785923642,1.6371E-07
2113,8.790026756,1.62171E-07
2114,8.786783878,1.63386E-07
2115,8.788716252,1.62661E-07
2116,8.789896083,1.6222E-07
2117,8.788777264,1.62638E-07
2118,8.786688202,1.63422E-07
2119,8.785601112,1.63832E-07
2120,8.79142917,1.61648E-07
2121,8.792282166,1.61331E-07
2122,8.789313937,1.62437E-07
2123,8.789714055,1.62288E-07
2124,8.789425028,1.62396E-07
2125,8.785567349,1.63845E-07
2126,8.796728909,1.59688E-07
2127,8.799490919,1.58675E-07
2128,8.795388614,1.60181E-07
2129,8.797371318,1.59452E-07
2130,8.795934674,1.5998E-07
2131,8.795112106,1.60283E-07
2132,8.794034466,1.60681E-07
2133,8.788846456,1.62612E-07
2134,8.794150532,1.60638E-07
2135,8.798212944,1.59143E-07
2136,8.798544092,1.59022E-07
2137,8.796712251,1.59694E-07
2138,8.788442239,1.62764E-07
2139,8.794363664,1.6056E-07
2140,8.804106674,1.56998E-07
2141,8.80266245,1.57521E-07
2142,8.793072216,1.61038E-07
2143,8.793741553,1.6079E-07
2144,8.799069181,1.58829E-07
2145,8.797973147,1.59231E-07
2146,8.804602926,1.56818E-07
2147,8.800891719,1.58164E-07
2148,8.799454762,1.58688E-07
2149,8.797018958,1.59581E-07
2150,8.795951056,1.59974E-07
2151,8.804785425,1.56753E-07
2152,8.796073974,1.59929E-07
2153,8.802378247,1.57624E-07
2154,8.798413913,1.59069E-07
2155,8.798012825,1.59216E-07
2156,8.806089254,1.56283E-07
2157,8.805303431,1.56566E-07
2158,8.808132478,1.55549E-07
2159,8.807874277,1.55642E-07
2160,8.808844407,1.55294E-07
2161,8.807620719,1.55733E-07
2162,8.804058871,1.57015E-07
2163,8.813064812,1.53793E-07
2164,8.815890004,1.52795E-07
2165,8.816218083,1.5268E-07
2166,8.813401859,1.53673E-07
2167,8.814345857,1.5334E-07
2168,8.811581151,1.54319E-07
2169,8.819957635,1.51371E-07
2170,8.8176329,1.52183E-07
2171,8.813669943,1.53578E-07
2172,8.815663911,1.52875E-07
2173,8.821046231,1.50992E-07
2174,8.819831048,1.51415E-07
2175,8.825644476,1.49402E-07
2176,8.828986119,1.48257E-07
2177,8.826125359,1.49236E-07
2178,8.826643714,1.49058E-07
2179,8.832092348,1.472E-07
2180,8.827905018,1.48626E-07
2181,8.826574455,1.49082E-07
2182,8.829753847,1.47995E-07
2183,8.826363755,1.49154E-07
2184,8.838013342,1.45207E-07
2185,8.831857439,1.4728E-07
2186,8.828089185,1.48563E-07
2187,8.825683135,1.49388E-07
2188,8.838297838,1.45112E-07
2189,8.834828897,1.46275E-07
2190,8.835606734,1.46014E-07
2191,8.834258537,1.46468E-07
2192,8.828983306,1.48258E-07
2193,8.836772613,1.45622E-07
2194,8.834167011,1.46498E-07
2195,8.833123271,1.46851E-07
2196,8.831841003,1.47285E-07
2197,8.831946225,1.47249E-07
2198,8.829430359,1.48105E-07
2199,8.831787395,1.47303E-07
2200,8.829494178,1.48083E-07
2201,8.833399932,1.46757E-07
2202,8.824748972,1.4971E-07
2203,8.838864096,1.44923E-07
2204,8.826633512,1.49062E-07
2205,8.831292834,1.47471E-07
2206,8.829446481,1.48099E-07
2207,8.832979749,1.46899E-07
2208,8.832458773,1.47076E-07
2209,8.825568599,1.49428E-07
2210,8.824316216,1.49859E-07
2211,8.830997815,1.47571E-07
2212,8.828192562,1.48528E-07
2213,8.818750332,1.51792E-07
2214,8.819432532,1.51554E-07
2215,8.822551216,1.5047E-07
2216,8.818544008,1.51864E-07
2217,8.816217443,1.5268E-07
2218,8.818711148,1.51806E-07
2219,8.82312187,1.50272E-07
2220,8.819878036,1.51399E-07
2221,8.810439895,1.54725E-07
2222,8.808713429,1.55341E-07
2223,8.804877425,1.56719E-07
2224,8.806374954,1.5618E-07
2225,8.809262069,1.55145E-07
2226,8.803730522,1.57134E-07
2227,8.801629954,1.57896E-07
2228,8.797582549,1.59374E-07
2229,8.799780059,1.5857E-07
2230,8.799366928,1.58721E-07
2231,8.784818814,1.64127E-07
2232,8.792847851,1.61121E-07
2233,8.784695486,1.64174E-07
2234,8.785296558,1.63947E-07
2235,8.780969316,1.65589E-07
2236,8.779669095,1.66085E-07
2237,8.770758746,1.69528E-07
2238,8.773935659,1.68292E-07
2239,8.770495471,1.69631E-07
2240,8.766940114,1.71025E-07
2241,8.764055031,1.72165E-07
2242,8.763071745,1.72555E-07
2243,8.763481069,1.72393E-07
2244,8.755312135,1.75666E-07
2245,8.749630636,1.77979E-07
2246,8.742266741,1.81023E-07
2247,8.741553472,1.8132E-07
2248,8.739869585,1.82025E-07
2249,8.73848326,1.82607E-07
2250,8.73009562,1.86168E-07
2251,8.731435036,1.85594E-07
2252,8.725739852,1.88044E-07
2253,8.724701197,1.88495E-07
2254,8.724151374,1.88733E-07
2255,8.720123903,1.90492E-07
2256,8.715298753,1.9262E-07
2257,8.714476316,1.92985E-07
2258,8.716111274,1.9226E-07
2259,8.699392872,1.99805E-07
2260,8.6968075,2.00998E-07
2261,8.697755685,2.0056E-07
2262,8.700965177,1.99083E-07
2263,8.691024036,2.03693E-07
2264,8.680769146,2.0856E-07
2265,8.677330727,2.10218E-07
2266,8.669240461,2.1417E-07
2267,8.667848707,2.14858E-07
2268,8.660180252,2.18685E-07
2269,8.65757874,2.19999E-07
2270,8.6550978,2.2126E-07
2271,8.651125186,2.23293E-07
2272,8.641578141,2.28256E-07
2273,8.642982142,2.27519E-07
2274,8.630707878,2.34041E-07
2275,8.630913945,2.3393E-07
2276,8.630894125,2.33941E-07
2277,8.623079554,2.38188E-07
2278,8.62141758,2.39102E-07
2279,8.625631097,2.36793E-07
2280,8.620878573,2.39399E-07
2281,8.604327784,2.48698E-07
2282,8.605696273,2.47916E-07
2283,8.60178568,2.50158E-07
2284,8.598194526,2.52235E-07
2285,8.592788516,2.55394E-07
2286,8.588615173,2.57861E-07
2287,8.587903832,2.58283E-07
2288,8.577739577,2.64399E-07
2289,8.566669441,2.71226E-07
2290,8.567163922,2.70917E-07
2291,8.564762893,2.72419E-07
2292,8.552650382,2.80124E-07
2293,8.559292652,2.75872E-07
2294,8.556842208,2.77433E-07
2295,8.545909701,2.84505E-07
2296,8.534106846,2.92343E-07
2297,8.533131582,2.93001E-07
2298,8.529663443,2.9535E-07
2299,8.530832124,2.94556E-07
2300,8.518476614,3.03056E-07
2301,8.513674764,3.06426E-07
2302,8.512954179,3.06935E-07
2303,8.507310234,3.10949E-07
2304,8.500204426,3.16079E-07
2305,8.492953272,3.21401E-07
2306,8.486618569,3.26123E-07
2307,8.478134218,3.32557E-07
2308,8.47898576,3.31905E-07
2309,8.468122662,3.40312E-07
2310,8.465673343,3.42237E-07
2311,8.455101626,3.5067E-07
2312,8.455696422,3.5019E-07
2313,8.451742134,3.53393E-07
2314,8.450388227,3.54496E-07
2315,8.442914984,3.60649E-07
2316,8.427244075,3.739E-07
2317,8.432875694,3.69083E-07
2318,8.425683873,3.75246E-07
2319,8.421367473,3.78994E-07
2320,8.413427607,3.85987E-07
2321,8.403751743,3.94683E-07
2322,8.399112794,3.98921E-07
2323,8.399322619,3.98729E-07
2324,8.391066077,4.06381E-07
2325,8.386281273,4.10884E-07
2326,8.376591174,4.20154E-07
2327,8.375792219,4.20928E-07
2328,8.365432445,4.3109E-07
2329,8.35524403,4.41322E-07
2330,8.357004801,4.39537E-07
2331,8.348761485,4.47959E-07
2332,8.347673369,4.49083E-07
2333,8.332602596,4.64941E-07
2334,8.333461662,4.64022E-07
2335,8.323447932,4.74845E-07
2336,8.329929302,4.67811E-07
2337,8.304656587,4.95842E-07
2338,8.313540421,4.85802E-07
2339,8.298221854,5.03243E-07
2340,8.300380165,5.00749E-07
2341,8.291387008,5.11226E-07
2342,8.287128035,5.16264E-07
2343,8.275550114,5.30212E-07
2344,8.27679871,5.2869E-07
2345,8.263750913,5.44815E-07
2346,8.254671127,5.56325E-07
2347,8.251433011,5.60489E-07
2348,8.247880857,5.65092E-07
2349,8.242716047,5.71852E-07
2350,8.235205485,5.81828E-07
2351,8.235149963,5.81902E-07
2352,8.221960621,5.99845E-07
2353,8.214464623,6.10289E-07
2354,8.209646503,6.17097E-07
2355,8.20717268,6.20622E-07
2356,8.202373724,6.27518E-07
2357,8.191929996,6.42791E-07
2358,8.183632299,6.55191E-07
2359,8.171308294,6.74049E-07
2360,8.173160222,6.71181E-07
2361,8.164842817,6.84159E-07
2362,8.15980817,6.92137E-07
2363,8.154532104,7.00596E-07
2364,8.147393356,7.12208E-07
2365,8.14295065,7.19531E-07
2366,8.136485986,7.30321E-07
2367,8.128359568,7.44116E-07
2368,8.11576067,7.66019E-07
2369,8.11016156,7.75958E-07
2370,8.106411,7.82689E-07
2371,8.102000666,7.90677E-07
2372,8.095593636,8.02429E-07
2373,8.091773945,8.09517E-07
2374,8.083195625,8.25666E-07
2375,8.078691297,8.34274E-07
2376,8.074522912,8.4232E-07
2377,8.059291576,8.72385E-07
2378,8.059811262,8.71342E-07
2379,8.041511607,9.08842E-07
2380,8.036031563,9.20383E-07
2381,8.03959798,9.12855E-07
2382,8.022697726,9.49079E-07
2383,8.015687734,9.64522E-07
2384,8.015322523,9.65334E-07
2385,8.013007061,9.70494E-07
2386,8.000395702,9.99089E-07
2387,7.999709265,1.00067E-06
2388,7.993687139,1.01464E-06
2389,7.977236036,1.05381E-06
2390,7.976934946,1.05454E-06
2391,7.966864864,1.07928E-06
2392,7.963252988,1.0883E-06
2393,7.952885947,1.11459E-06
2394,7.94431628,1.1368E-06
2395,7.945292387,1.13425E-06
2396,7.937444464,1.15493E-06
2397,7.930676568,1.17307E-06
2398,7.924514509,1.18983E-06
2399,7.913399286,1.22068E-06
2400,7.907009127,1.23877E-06
2401,7.900329654,1.25797E-06
2402,7.897273495,1.26685E-06
2403,7.897923237,1.26496E-06
2404,7.881304365,1.3143E-06
2405,7.881356237,1.31415E-06
2406,7.864535255,1.36604E-06
2407,7.867187146,1.35773E-06
2408,7.854985975,1.39641E-06
2409,7.843836854,1.43273E-06
2410,7.842866692,1.43593E-06
2411,7.834819798,1.46278E-06
2412,7.832634386,1.47016E-06
2413,7.821421891,1.50861E-06
2414,7.807432276,1.558E-06
2415,7.801211809,1.58048E-06
2416,7.807310981,1.55844E-06
2417,7.794965067,1.60337E-06
2418,7.783378358,1.64673E-06
2419,7.779258164,1.66242E-06
2420,7.773437459,1.68486E-06
2421,7.773206811,1.68575E-06
2422,7.758860003,1.74237E-06
2423,7.759585584,1.73946E-06
2424,7.750422623,1.77655E-06
2425,7.734793064,1.84165E-06
2426,7.7349628,1.84093E-06
2427,7.724241863,1.88694E-06
2428,7.72597527,1.87942E-06
2429,7.707666358,1.96035E-06
2430,7.701548555,1.98816E-06
2431,7.696705947,2.01045E-06
2432,7.692661731,2.02926E-06
2433,7.686944926,2.05615E-06
2434,7.678772304,2.09521E-06
2435,7.676551653,2.10595E-06
2436,7.665109402,2.16217E-06
2437,7.653893593,2.21874E-06
2438,7.652924119,2.2237E-06
2439,7.647036087,2.25405E-06
2440,7.639255483,2.2948E-06
2441,7.640565583,2.28789E-06
2442,7.631589109,2.33567E-06
2443,7.613308205,2.43608E-06
2444,7.606762946,2.47307E-06
2445,7.613974429,2.43235E-06
2446,7.592768649,2.55406E-06
2447,7.591968947,2.55877E-06
2448,7.585670951,2.59615E-06
2449,7.58481942,2.60124E-06
2450,7.579462053,2.63353E-06
2451,7.561034389,2.74768E-06
2452,7.563389787,2.73281E-06
2453,7.555369863,2.78375E-06
2454,7.546593596,2.84058E-06
2455,7.54990553,2.819E-06
2456,7.528637638,2.96048E-06
2457,7.518678306,3.02916E-06
2458,7.521154023,3.01194E-06
2459,7.507788749,3.10607E-06
2460,7.512703268,3.07112E-06
2461,7.50724537,3.10996E-06
2462,7.49453569,3.20232E-06
2463,7.48725173,3.25648E-06
2464,7.478647987,3.32164E-06
2465,7.476714622,3.33646E-06
2466,7.466684293,3.41441E-06
2467,7.47162262,3.37581E-06
2468,7.457512365,3.48729E-06
2469,7.448300787,3.56204E-06
2470,7.437484847,3.65187E-06
2471,7.435104671,3.67194E-06
2472,7.434911077,3.67358E-06
2473,7.429998908,3.71536E-06
2474,7.415256451,3.84365E-06
2475,7.413903243,3.85564E-06
2476,7.409412639,3.89572E-06
2477,7.40236214,3.95948E-06
2478,7.390970688,4.06471E-06
2479,7.38466289,4.12418E-06
2480,7.38570415,4.1143E-06
2481,7.373101294,4.23544E-06
2482,7.365167691,4.31352E-06
2483,7.371418615,4.25188E-06
2484,7.356150259,4.40402E-06
2485,7.351273278,4.45376E-06
2486,7.343544022,4.53373E-06
2487,7.334868958,4.62521E-06
2488,7.329767727,4.67985E-06
2489,7.320966152,4.77566E-06
2490,7.31736221,4.81546E-06
2491,7.316591773,4.82401E-06
2492,7.305904927,4.94419E-06
2493,7.305728577,4.9462E-06
2494,7.29840286,5.03034E-06
2495,7.30128716,4.99704E-06
2496,7.286598791,5.16894E-06
2497,7.287884681,5.15365E-06
2498,7.278034924,5.27187E-06
2499,7.26502379,5.43221E-06
2500,7.269931636,5.37116E-06
2501,7.261043253,5.48222E-06
2502,7.251247842,5.60728E-06
2503,7.250957692,5.61103E-06
2504,7.249625252,5.62827E-06
2505,7.238739657,5.77112E-06
2506,7.236562151,5.80013E-06
2507,7.234638995,5.82587E-06
2508,7.224100548,5.96897E-06
2509,7.220494336,6.01874E-06
2510,7.218168991,6.05105E-06
2511,7.203237731,6.26271E-06
2512,7.206377747,6.21759E-06
2513,7.199753288,6.31316E-06
2514,7.183734884,6.55036E-06
2515,7.18649634,6.50884E-06
2516,7.174904171,6.68491E-06
2517,7.176546947,6.65968E-06
2518,7.166184604,6.82049E-06
2519,7.165221126,6.83564E-06
2520,7.163458681,6.86343E-06
2521,7.156796871,6.96952E-06
2522,7.146671796,7.13392E-06
2523,7.14506743,7.16032E-06
2524,7.139018661,7.26075E-06
2525,7.135610876,7.31794E-06
2526,7.134773697,7.33206E-06
2527,7.123898617,7.51798E-06
2528,7.118379417,7.61414E-06
2529,7.105864687,7.83674E-06
2530,7.103106118,7.88667E-06
2531,7.101990321,7.90696E-06
2532,7.102389745,7.89969E-06
2533,7.095510246,8.02583E-06
2534,7.087928381,8.16717E-06
2535,7.085895833,8.20548E-06
2536,7.07297419,8.45329E-06
2537,7.07674554,8.3802E-06
2538,7.074765508,8.4185E-06
2539,7.064943893,8.61105E-06
2540,7.063099955,8.64769E-06
2541,7.05773992,8.75508E-06
2542,7.041063986,9.09779E-06
2543,7.039448625,9.13169E-06
2544,7.04150563,9.08855E-06
2545,7.030182833,9.32861E-06
2546,7.02624033,9.41369E-06
2547,7.028784817,9.35869E-06
2548,7.020952193,9.52901E-06
2549,7.016592253,9.62516E-06
2550,7.013354934,9.69717E-06
2551,7.006541838,9.8505E-06
2552,6.997953853,1.00472E-05
2553,6.99097414,1.021E-05
2554,6.983133757,1.0396E-05
2555,6.98060874,1.04566E-05
2556,6.97412086,1.0614E-05
2557,6.973006945,1.06413E-05
2558,6.970191092,1.07105E-05
2559,6.971471429,1.0679E-05
2560,6.965800066,1.08193E-05
2561,6.952856798,1.11466E-05
2562,6.953999988,1.11173E-05
2563,6.950983448,1.11948E-05
2564,6.936489847,1.15747E-05
2565,6.931852384,1.1699E-05
2566,6.927987815,1.18035E-05
2567,6.921591374,1.19787E-05
2568,6.921662519,1.19767E-05
2569,6.918287655,1.20701E-05
2570,6.910855611,1.22785E-05
2571,6.905842752,1.2421E-05
2572,6.899134825,1.26144E-05
2573,6.890692168,1.2862E-05
2574,6.891762517,1.28303E-05
2575,6.886952036,1.29732E-05
2576,6.875010634,1.33349E-05
2577,6.877012748,1.32736E-05
2578,6.868806589,1.35267E-05
2579,6.86789622,1.35551E-05
2580,6.855462783,1.39488E-05
2581,6.860993241,1.37723E-05
2582,6.851845359,1.40655E-05
2583,6.843067438,1.43527E-05
2584,6.836574209,1.45689E-05
2585,6.829744089,1.47998E-05
2586,6.832912174,1.46922E-05
2587,6.827084965,1.48907E-05
2588,6.818327739,1.5194E-05
2589,6.815119996,1.53066E-05
2590,6.80825017,1.55507E-05
2591,6.809325247,1.55122E-05
2592,6.799286695,1.5875E-05
2593,6.798060281,1.59199E-05
2594,6.786508708,1.6349E-05
2595,6.782626392,1.64958E-05
2596,6.778662473,1.66471E-05
2597,6.773586749,1.68428E-05
2598,6.760251448,1.73679E-05
2599,6.758696252,1.74303E-05
2600,6.756106337,1.75345E-05
2601,6.746344079,1.79331E-05
2602,6.748009577,1.78645E-05
2603,6.74144244,1.81367E-05
2604,6.737392382,1.83066E-05
2605,6.727084425,1.87463E-05
2606,6.720133585,1.90487E-05
2607,6.716690211,1.92004E-05
2608,6.709012157,1.95428E-05
2609,6.708201193,1.95794E-05
2610,6.697318815,2.00762E-05
2611,6.701695856,1.98749E-05
2612,6.695182842,2.01752E-05
2613,6.6869381,2.05618E-05
2614,6.680554578,2.08663E-05
2615,6.679575065,2.09134E-05
2616,6.675012706,2.11343E-05
2617,6.664357246,2.16592E-05
2618,6.659018852,2.19271E-05
2619,6.656125073,2.20737E-05
2620,6.647209211,2.25315E-05
2621,6.638826096,2.29707E-05
2622,6.633371268,2.3261E-05
2623,6.638705555,2.29771E-05
2624,6.634037392,2.32254E-05
2625,6.62501577,2.37129E-05
2626,6.623471601,2.37973E-05
2627,6.621162255,2.39242E-05
2628,6.614614301,2.42877E-05
2629,6.609088471,2.45987E-05
2630,6.591562939,2.56116E-05
2631,6.585812942,2.5953E-05
2632,6.591171814,2.56347E-05
2633,6.585782637,2.59548E-05
2634,6.575382671,2.65838E-05
2635,6.572917422,2.67351E-05
2636,6.569682049,2.69351E-05
2637,6.565843105,2.71742E-05
2638,6.561697199,2.74349E-05
2639,6.555475313,2.78307E-05
2640,6.549015677,2.82478E-05
2641,6.541912331,2.87136E-05
2642,6.543396113,2.86157E-05
2643,6.531364638,2.94195E-05
2644,6.532391856,2.935E-05
2645,6.526981221,2.97179E-05
2646,6.525038434,2.98512E-05
2647,6.519486832,3.02352E-05
2648,6.515105825,3.05418E-05
2649,6.510104129,3.08955E-05
2650,6.499759172,3.16403E-05
2651,6.491228773,3.22679E-05
2652,6.496215121,3.18996E-05
2653,6.483387265,3.28559E-05
2654,6.483093721,3.28781E-05
2655,6.472249551,3.37094E-05
2656,6.475088944,3.34897E-05
2657,6.473679781,3.35985E-05
2658,6.466692335,3.41435E-05
2659,6.46895403,3.39661E-05
2660,6.467206829,3.4103E-05
2661,6.463649131,3.43836E-05
2662,6.460892948,3.46025E-05
2663,6.449848204,3.54937E-05
2664,6.450775814,3.5418E-05
2665,6.446551383,3.57642E-05
2666,6.446752023,3.57477E-05
2667,6.440531004,3.62634E-05
2668,6.435580279,3.66792E-05
2669,6.436769444,3.65789E-05
2670,6.429814425,3.71694E-05
2671,6.432946755,3.69023E-05
2672,6.4292925,3.72141E-05
2673,6.41961237,3.80529E-05
2674,6.410624334,3.88486E-05
2675,6.419442201,3.80678E-05
2676,6.415534104,3.84119E-05
2677,6.401379835,3.96844E-05
2678,6.399963409,3.98141E-05
2679,6.39557225,4.02187E-05
2680,6.393925029,4.03715E-05
2681,6.396045234,4.01749E-05
2682,6.389916121,4.07459E-05
2683,6.382257661,4.14708E-05
2684,6.377822285,4.18965E-05
2685,6.379903549,4.16962E-05
2686,6.382552261,4.14427E-05
2687,6.371369558,4.25236E-05
2688,6.376720032,4.2003E-05
2689,6.376929632,4.19827E-05
2690,6.368803957,4.27756E-05
2691,6.369464023,4.27106E-05
2692,6.369412287,4.27157E-05
2693,6.36243912,4.34071E-05
2694,6.368183046,4.28368E-05
2695,6.366561136,4.29971E-05
2696,6.362079827,4.3443E-05
2697,6.359200404,4.3732E-05
2698,6.356215822,4.40336E-05
2699,6.359330075,4.3719E-05
2700,6.355189355,4.41378E-05
2701,6.361108273,4.35403E-05
2702,6.352134268,4.44494E-05
2703,6.358901516,4.37621E-05
2704,6.3703225,4.26263E-05
2705,6.361632791,4.34878E-05
2706,6.358600709,4.37925E-05
2707,6.357566844,4.38968E-05
2708,6.366304986,4.30224E-05
2709,6.370380083,4.26206E-05
2710,6.370649402,4.25942E-05
2711,6.367380913,4.2916E-05
2712,6.373166744,4.2348E-05
2713,6.374060431,4.2261E-05
2714,6.365040263,4.31479E-05
2715,6.382570342,4.14409E-05
2716,6.370746933,4.25846E-05
2717,6.394157087,4.03499E-05
2718,6.396022356,4.0177E-05
2719,6.394103501,4.03549E-05
2720,6.397039489,4.0083E-05
2721,6.407956783,3.9088E-05
2722,6.406925526,3.91809E-05
2723,6.410191747,3.88873E-05
2724,6.426587651,3.74466E-05
2725,6.41532656,3.84303E-05
2726,6.429742038,3.71756E-05
2727,6.433064036,3.68923E-05
2728,6.438364163,3.64448E-05
2729,6.452247957,3.52982E-05
2730,6.45501339,3.50741E-05
2731,6.466722142,3.41411E-05
2732,6.466695195,3.41432E-05
2733,6.486592901,3.26142E-05
2734,6.50114212,3.15397E-05
2735,6.497965043,3.17713E-05
2736,6.527685553,2.96698E-05
2737,6.537626848,2.89983E-05
2738,6.55198315,2.80554E-05
2739,6.575858427,2.65547E-05
2740,6.595290537,2.53927E-05
2741,6.613637821,2.43423E-05
2742,6.636416924,2.30985E-05
2743,6.660809681,2.18369E-05
2744,6.678408861,2.09696E-05
2745,6.706097724,1.96744E-05
2746,6.728390136,1.869E-05
