Wavelength (nm),OD,% Transmission
1076,24.5180787,3.03334E-23
1077,24.50643841,3.11574E-23
1078,24.58616267,2.59321E-23
1079,24.51084977,3.08425E-23
1080,24.47238427,3.36989E-23
1081,24.51211622,3.07527E-23
1082,24.52109888,3.01232E-23
1083,24.53930286,2.88866E-23
1084,24.51446473,3.05869E-23
1085,24.51652448,3.04422E-23
1086,24.51892072,3.02747E-23
1087,24.51265836,3.07144E-23
1088,24.56084524,2.74887E-23
1089,24.55792935,2.76739E-23
1090,24.60343832,2.49208E-23
1091,24.55021128,2.81701E-23
1092,24.47971064,3.31352E-23
1093,24.57541757,2.65817E-23
1094,24.51428871,3.05993E-23
1095,24.53065446,2.94677E-23
1096,24.54516936,2.84991E-23
1097,24.55092441,2.81239E-23
1098,24.55405573,2.79219E-23
1099,24.56783184,2.70501E-23
1100,24.51792598,3.03441E-23
1101,24.5333466,2.92856E-23
1102,24.48611892,3.26498E-23
1103,24.55001839,2.81826E-23
1104,24.51160764,3.07888E-23
1105,24.45886026,3.47648E-23
1106,24.46514229,3.42656E-23
1107,24.46524178,3.42577E-23
1108,24.48579725,3.2674E-23
1109,24.47030033,3.3861E-23
1110,24.45532728,3.50488E-23
1111,24.45684911,3.49262E-23
1112,24.39715921,4.0072E-23
1113,24.40686835,3.91861E-23
1114,24.41923389,3.80861E-23
1115,24.3640433,4.32471E-23
1116,24.36033857,4.36176E-23
1117,24.30306388,4.97664E-23
1118,24.32127981,4.77222E-23
1119,24.31540536,4.83721E-23
1120,24.32150158,4.76978E-23
1121,24.28050621,5.24196E-23
1122,24.27626736,5.29337E-23
1123,24.24231676,5.72378E-23
1124,24.22268844,5.98841E-23
1125,24.21632976,6.07673E-23
1126,24.20199787,6.28061E-23
1127,24.17992255,6.60811E-23
1128,24.15775283,6.9542E-23
1129,24.14962702,7.08554E-23
1130,24.11062728,7.75127E-23
1131,24.06952622,8.52067E-23
1132,24.07766691,8.36244E-23
1133,24.03973424,9.12569E-23
1134,24.03751322,9.17248E-23
1135,24.00186206,9.95722E-23
1136,23.97858312,1.05055E-22
1137,23.97846407,1.05084E-22
1138,23.94585587,1.13278E-22
1139,23.90338312,1.24916E-22
1140,23.902564,1.25151E-22
1141,23.8578314,1.38729E-22
1142,23.8297299,1.48003E-22
1143,23.80575335,1.56404E-22
1144,23.77630564,1.67376E-22
1145,23.76583512,1.71461E-22
1146,23.73351251,1.84709E-22
1147,23.71683048,1.91942E-22
1148,23.66532882,2.16108E-22
1149,23.65329899,2.22178E-22
1150,23.62853265,2.35216E-22
1151,23.5996772,2.51375E-22
1152,23.58978736,2.57165E-22
1153,23.55017428,2.81725E-22
1154,23.53567631,2.91289E-22
1155,23.47031984,3.38595E-22
1156,23.4699833,3.38857E-22
1157,23.43477069,3.67476E-22
1158,23.4104018,3.88685E-22
1159,23.38878611,4.08521E-22
1160,23.36662799,4.29905E-22
1161,23.32045701,4.78127E-22
1162,23.28616336,5.17412E-22
1163,23.27537523,5.30426E-22
1164,23.24704347,5.66183E-22
1165,23.21153631,6.14418E-22
1166,23.17518414,6.68061E-22
1167,23.13216656,7.37621E-22
1168,23.11166484,7.73277E-22
1169,23.06865675,8.53775E-22
1170,23.05403803,8.83003E-22
1171,23.01988932,9.55236E-22
1172,22.99000066,1.02329E-21
1173,22.94366613,1.1385E-21
1174,22.924608,1.18958E-21
1175,22.89031705,1.28731E-21
1176,22.86600144,1.36144E-21
1177,22.83812451,1.4517E-21
1178,22.81084875,1.54579E-21
1179,22.77258264,1.68817E-21
1180,22.71837222,1.91262E-21
1181,22.69136413,2.03533E-21
1182,22.65463642,2.21495E-21
1183,22.61292764,2.43822E-21
1184,22.63544145,2.31504E-21
1185,22.59611045,2.53448E-21
1186,22.55466705,2.78826E-21
1187,22.51233449,3.07373E-21
1188,22.46665834,3.41461E-21
1189,22.43279533,3.69152E-21
1190,22.42744451,3.73728E-21
1191,22.38735698,4.09867E-21
1192,22.34728545,4.49484E-21
1193,22.31926891,4.79436E-21
1194,22.26496983,5.43288E-21
1195,22.2542652,5.56846E-21
1196,22.23821179,5.77814E-21
1197,22.17700797,6.65261E-21
1198,22.12535277,7.49285E-21
1199,22.07776133,8.36062E-21
1200,22.07960312,8.32524E-21
1201,22.04551596,9.00501E-21
1202,22.00124639,9.97134E-21
1203,21.98203343,1.04224E-20
1204,21.92818127,1.17983E-20
1205,21.91062372,1.2285E-20
1206,21.88154633,1.31357E-20
1207,21.83782148,1.45271E-20
1208,21.79161624,1.61579E-20
1209,21.78450045,1.64248E-20
1210,21.72912465,1.86584E-20
1211,21.70989781,1.9503E-20
1212,21.67469264,2.11499E-20
1213,21.61897937,2.40448E-20
1214,21.61424838,2.43081E-20
1215,21.57941319,2.63382E-20
1216,21.54535255,2.8487E-20
1217,21.50517789,3.1248E-20
1218,21.46426006,3.43352E-20
1219,21.43583681,3.66575E-20
1220,21.40440936,3.94086E-20
1221,21.36681841,4.29716E-20
1222,21.33014739,4.67576E-20
1223,21.31249424,4.86974E-20
1224,21.26826174,5.39186E-20
1225,21.24278941,5.71756E-20
1226,21.20926023,6.17646E-20
1227,21.15570983,6.98699E-20
1228,21.13401687,7.34485E-20
1229,21.0716211,8.47967E-20
1230,21.047319,8.9677E-20
1231,21.02461142,9.44906E-20
1232,20.99778737,1.00511E-19
1233,20.9612754,1.09326E-19
1234,20.8946569,1.27451E-19
1235,20.89155875,1.28363E-19
1236,20.84129107,1.44115E-19
1237,20.81876798,1.51786E-19
1238,20.77462311,1.68026E-19
1239,20.75618662,1.75313E-19
1240,20.72917795,1.86562E-19
1241,20.66268142,2.1743E-19
1242,20.64546137,2.26224E-19
1243,20.61835554,2.40793E-19
1244,20.57980789,2.63143E-19
1245,20.53053129,2.9476E-19
1246,20.50436607,3.13065E-19
1247,20.47360242,3.36045E-19
1248,20.44037261,3.62767E-19
1249,20.40063115,3.97529E-19
1250,20.36544304,4.31079E-19
1251,20.34572999,4.51097E-19
1252,20.29629822,5.05477E-19
1253,20.26353931,5.45081E-19
1254,20.2087467,6.18377E-19
1255,20.2105172,6.15861E-19
1256,20.1675193,6.79956E-19
1257,20.12818478,7.44415E-19
1258,20.10047454,7.93461E-19
1259,20.05449119,8.82082E-19
1260,20.00828086,9.81113E-19
1261,19.99474944,1.01216E-18
1262,19.96062093,1.09491E-18
1263,19.94192991,1.14306E-18
1264,19.90183796,1.25361E-18
1265,19.8700483,1.34881E-18
1266,19.82265663,1.50433E-18
1267,19.81380463,1.53531E-18
1268,19.74951205,1.78028E-18
1269,19.72993044,1.86239E-18
1270,19.68337607,2.07312E-18
1271,19.65711309,2.20235E-18
1272,19.62062925,2.39536E-18
1273,19.56504893,2.72239E-18
1274,19.54576424,2.84601E-18
1275,19.5238586,2.99324E-18
1276,19.48864827,3.24602E-18
1277,19.4582582,3.4813E-18
1278,19.41159954,3.87615E-18
1279,19.39693702,4.00925E-18
1280,19.3397757,4.57324E-18
1281,19.33608616,4.61226E-18
1282,19.27538237,5.30417E-18
1283,19.22993504,5.88932E-18
1284,19.20237421,6.27517E-18
1285,19.17047616,6.75342E-18
1286,19.16151845,6.89416E-18
1287,19.11674589,7.64283E-18
1288,19.06097727,8.69006E-18
1289,19.04929388,8.92701E-18
1290,18.99930952,1.00159E-17
1291,19.00231429,9.94685E-18
1292,18.94269566,1.14105E-17
1293,18.93097046,1.17228E-17
1294,18.88254768,1.31055E-17
1295,18.83859498,1.45012E-17
1296,18.81607511,1.5273E-17
1297,18.77464053,1.68019E-17
1298,18.74750958,1.78851E-17
1299,18.70199144,1.98613E-17
1300,18.68967283,2.04328E-17
1301,18.64555145,2.26177E-17
1302,18.62485259,2.37218E-17
1303,18.59161787,2.56084E-17
1304,18.54700145,2.83791E-17
1305,18.5145857,3.05784E-17
1306,18.48338872,3.28557E-17
1307,18.45309594,3.52293E-17
1308,18.42322359,3.77378E-17
1309,18.37652502,4.20218E-17
1310,18.35017437,4.46504E-17
1311,18.31801675,4.80821E-17
1312,18.28719592,5.16183E-17
1313,18.28034191,5.24394E-17
1314,18.20823849,6.19101E-17
1315,18.17903115,6.62169E-17
1316,18.1666012,6.81395E-17
1317,18.13001506,7.41285E-17
1318,18.08556162,8.2118E-17
1319,18.055539,8.79956E-17
1320,18.03232483,9.28272E-17
1321,18.00275903,9.93667E-17
1322,17.95176355,1.11747E-16
1323,17.93121885,1.1716E-16
1324,17.89323183,1.2787E-16
1325,17.86839485,1.35396E-16
1326,17.8366096,1.45677E-16
1327,17.80136953,1.5799E-16
1328,17.76074646,1.73482E-16
1329,17.74397116,1.80314E-16
1330,17.69349227,2.02539E-16
1331,17.67267656,2.12483E-16
1332,17.64370032,2.27143E-16
1333,17.6094963,2.45756E-16
1334,17.57765658,2.6445E-16
1335,17.54970385,2.82031E-16
1336,17.5231374,2.99821E-16
1337,17.48066603,3.30624E-16
1338,17.45675972,3.49334E-16
1339,17.43878778,3.64093E-16
1340,17.43015761,3.714E-16
1341,17.4221167,3.78341E-16
1342,17.39723691,4.00648E-16
1343,17.37425056,4.22425E-16
1344,17.34152155,4.5549E-16
1345,17.31726855,4.8165E-16
1346,17.31450867,4.8472E-16
1347,17.28810025,5.1511E-16
1348,17.26394485,5.44572E-16
1349,17.24704553,5.6618E-16
1350,17.225288,5.95267E-16
1351,17.19548814,6.37546E-16
1352,17.19482757,6.38517E-16
1353,17.16706742,6.80664E-16
1354,17.1559871,6.98253E-16
1355,17.11404574,7.69049E-16
1356,17.0839407,8.24251E-16
1357,17.06947398,8.5217E-16
1358,17.03947541,9.13113E-16
1359,17.01567594,9.64548E-16
1360,16.99696387,1.00702E-15
1361,16.97565652,1.05765E-15
1362,16.95669615,1.10485E-15
1363,16.9208592,1.19989E-15
1364,16.92396494,1.19134E-15
1365,16.87224741,1.342E-15
1366,16.86313922,1.37044E-15
1367,16.82966367,1.48025E-15
1368,16.80691781,1.55985E-15
1369,16.78332097,1.64694E-15
1370,16.74488238,1.79936E-15
1371,16.73820883,1.82722E-15
1372,16.72738398,1.87334E-15
1373,16.67685244,2.10449E-15
1374,16.66083571,2.18356E-15
1375,16.61937502,2.40229E-15
1376,16.6119143,2.44391E-15
1377,16.59015466,2.56948E-15
1378,16.55741907,2.77065E-15
1379,16.53364251,2.92656E-15
1380,16.50996179,3.09057E-15
1381,16.48985583,3.23701E-15
1382,16.46137483,3.45641E-15
1383,16.44428202,3.59516E-15
1384,16.4239791,3.76722E-15
1385,16.37547966,4.21231E-15
1386,16.3615118,4.34999E-15
1387,16.33758454,4.59638E-15
1388,16.29648529,5.0526E-15
1389,16.28917226,5.1384E-15
1390,16.26265449,5.46192E-15
1391,16.24800064,5.64936E-15
1392,16.21505051,6.09466E-15
1393,16.18736241,6.49587E-15
1394,16.14743531,7.12139E-15
1395,16.14154466,7.21864E-15
1396,16.111673,7.73263E-15
1397,16.07361153,8.44089E-15
1398,16.05616212,8.78694E-15
1399,16.04694574,8.97541E-15
1400,16.01310079,9.70285E-15
1401,15.98738426,1.02947E-14
1402,15.96912386,1.07368E-14
1403,15.93344778,1.16561E-14
1404,15.91028077,1.22947E-14
1405,15.88446202,1.30478E-14
1406,15.85995766,1.38052E-14
1407,15.84386531,1.43263E-14
1408,15.82891576,1.48281E-14
1409,15.78613918,1.63629E-14
1410,15.7689705,1.70227E-14
1411,15.73790155,1.82851E-14
1412,15.71512322,1.92698E-14
1413,15.68820308,2.0502E-14
1414,15.65735623,2.20112E-14
1415,15.63823804,2.30018E-14
1416,15.60902226,2.46024E-14
1417,15.58594404,2.59451E-14
1418,15.57790713,2.64297E-14
1419,15.53423941,2.92254E-14
1420,15.52234249,3.00371E-14
1421,15.49893642,3.17003E-14
1422,15.46225805,3.44939E-14
1423,15.43235361,3.69527E-14
1424,15.40043248,3.97711E-14
1425,15.38775132,4.09495E-14
1426,15.36200445,4.34506E-14
1427,15.32234678,4.76051E-14
1428,15.31205284,4.87469E-14
1429,15.29297416,5.09361E-14
1430,15.2559407,5.54701E-14
1431,15.24679025,5.66513E-14
1432,15.2155348,6.08787E-14
1433,15.18615847,6.51391E-14
1434,15.169801,6.76393E-14
1435,15.14295248,7.19528E-14
1436,15.10288755,7.89064E-14
1437,15.09091038,8.11128E-14
1438,15.06368468,8.63605E-14
1439,15.04000201,9.12007E-14
1440,15.01605999,9.63696E-14
1441,14.98529907,1.03443E-13
1442,14.95732525,1.10325E-13
1443,14.93255233,1.16801E-13
1444,14.91225575,1.2239E-13
1445,14.88493521,1.30336E-13
1446,14.85497085,1.39646E-13
1447,14.8296554,1.48028E-13
1448,14.80380012,1.57109E-13
1449,14.79351888,1.60872E-13
1450,14.75588849,1.75433E-13
1451,14.72902299,1.86628E-13
1452,14.70315526,1.98082E-13
1453,14.68564566,2.06231E-13
1454,14.65588302,2.2086E-13
1455,14.63773985,2.30282E-13
1456,14.60372057,2.49046E-13
1457,14.57708914,2.64796E-13
1458,14.55316802,2.7979E-13
1459,14.52289859,2.99986E-13
1460,14.50896988,3.09763E-13
1461,14.47767105,3.32912E-13
1462,14.45877039,3.4772E-13
1463,14.42772512,3.73486E-13
1464,14.39997164,3.98133E-13
1465,14.3743735,4.22305E-13
1466,14.36065791,4.35855E-13
1467,14.33250394,4.65046E-13
1468,14.30527945,4.95131E-13
1469,14.27789722,5.27355E-13
1470,14.24774116,5.65274E-13
1471,14.23387491,5.83613E-13
1472,14.19916515,6.32171E-13
1473,14.17158373,6.73622E-13
1474,14.14669651,7.13351E-13
1475,14.12510966,7.49705E-13
1476,14.10256731,7.89646E-13
1477,14.08280048,8.26418E-13
1478,14.05246253,8.86212E-13
1479,14.02396072,9.46323E-13
1480,14.00966693,9.77987E-13
1481,13.97688875,1.05466E-12
1482,13.95741211,1.10303E-12
1483,13.9351923,1.16093E-12
1484,13.89683375,1.26814E-12
1485,13.88250032,1.31069E-12
1486,13.84809941,1.41873E-12
1487,13.83252913,1.47052E-12
1488,13.80243919,1.57602E-12
1489,13.78359933,1.64589E-12
1490,13.75993054,1.73808E-12
1491,13.7339333,1.8453E-12
1492,13.70520243,1.9715E-12
1493,13.68898621,2.04651E-12
1494,13.66110822,2.18219E-12
1495,13.63697784,2.30686E-12
1496,13.60601537,2.47733E-12
1497,13.5881656,2.58128E-12
1498,13.56050815,2.75101E-12
1499,13.53057877,2.94728E-12
1500,13.50918387,3.09611E-12
1501,13.48874647,3.24529E-12
1502,13.46105894,3.45892E-12
1503,13.43149045,3.70262E-12
1504,13.41877802,3.81261E-12
1505,13.3916874,4.05801E-12
1506,13.36446302,4.32053E-12
1507,13.33780924,4.594E-12
1508,13.31945874,4.79227E-12
1509,13.28715085,5.16237E-12
1510,13.26371072,5.44865E-12
1511,13.23841858,5.77539E-12
1512,13.22167637,6.00238E-12
1513,13.19792509,6.33979E-12
1514,13.16652619,6.81512E-12
1515,13.14497154,7.1619E-12
1516,13.1193869,7.59649E-12
1517,13.09419425,8.05018E-12
1518,13.07135973,8.48477E-12
1519,13.05027958,8.90677E-12
1520,13.0216387,9.51396E-12
1521,12.99399581,1.01392E-11
1522,12.96968045,1.07231E-11
1523,12.95446557,1.11054E-11
1524,12.93140996,1.17109E-11
1525,12.90453587,1.24585E-11
1526,12.88396534,1.30628E-11
1527,12.86257386,1.37223E-11
1528,12.83760356,1.45344E-11
1529,12.812842,1.53871E-11
1530,12.79471725,1.60429E-11
1531,12.7642064,1.72105E-11
1532,12.73883323,1.8246E-11
1533,12.71284674,1.93711E-11
1534,12.68964391,2.04341E-11
1535,12.67057724,2.13512E-11
1536,12.64032768,2.28914E-11
1537,12.61210549,2.44284E-11
1538,12.59937972,2.51548E-11
1539,12.57305753,2.67265E-11
1540,12.54878385,2.82629E-11
1541,12.52952651,2.95443E-11
1542,12.50190342,3.14845E-11
1543,12.48499129,3.27347E-11
1544,12.46030637,3.46492E-11
1545,12.43789239,3.64844E-11
1546,12.41024656,3.88824E-11
1547,12.38945067,4.07896E-11
1548,12.36783158,4.28715E-11
1549,12.34618184,4.50628E-11
1550,12.32434863,4.73861E-11
1551,12.30177016,4.99149E-11
1552,12.27732469,5.2805E-11
1553,12.24941582,5.63098E-11
1554,12.23370309,5.83844E-11
1555,12.21212401,6.13587E-11
1556,12.18589411,6.51787E-11
1557,12.16721357,6.80435E-11
1558,12.13951352,7.25248E-11
1559,12.12317749,7.53048E-11
1560,12.09239185,8.08366E-11
1561,12.06544535,8.60111E-11
1562,12.05275646,8.85612E-11
1563,12.02641415,9.40992E-11
1564,12.0056807,9.87005E-11
1565,11.98509589,1.03491E-10
1566,11.95927042,1.09832E-10
1567,11.93845886,1.15224E-10
1568,11.91836885,1.20679E-10
1569,11.89824116,1.26403E-10
1570,11.87262523,1.34083E-10
1571,11.84901331,1.41575E-10
1572,11.82455224,1.49778E-10
1573,11.80429107,1.56931E-10
1574,11.78127063,1.65474E-10
1575,11.76151615,1.73174E-10
1576,11.74154742,1.81323E-10
1577,11.71931951,1.90845E-10
1578,11.69725404,2.00792E-10
1579,11.67594001,2.10892E-10
1580,11.65306625,2.22297E-10
1581,11.63123589,2.33757E-10
1582,11.60749462,2.46891E-10
1583,11.59741803,2.52686E-10
1584,11.57233511,2.6771E-10
1585,11.54526337,2.84929E-10
1586,11.52617917,2.97729E-10
1587,11.5030118,3.14042E-10
1588,11.48653077,3.26189E-10
1589,11.46368125,3.4381E-10
1590,11.44036376,3.62774E-10
1591,11.41888562,3.81166E-10
1592,11.40107692,3.97121E-10
1593,11.38065781,4.16238E-10
1594,11.35581875,4.40739E-10
1595,11.3371139,4.60136E-10
1596,11.31361454,4.85719E-10
1597,11.2970465,5.04607E-10
1598,11.27473592,5.31207E-10
1599,11.26274178,5.46082E-10
1600,11.23361658,5.8396E-10
1601,11.45111295,3.53905E-10
1602,11.4294535,3.72003E-10
1603,11.40980905,3.89216E-10
1604,11.38475609,4.12329E-10
1605,11.37116503,4.25437E-10
1606,11.34260686,4.54353E-10
1607,11.32582135,4.72257E-10
1608,11.31509944,4.84062E-10
1609,11.27535709,5.30448E-10
1610,11.26486053,5.43425E-10
1611,11.2402613,5.75094E-10
1612,11.22516585,5.95435E-10
1613,11.2041858,6.24905E-10
1614,11.18004044,6.60632E-10
1615,11.16290812,6.87214E-10
1616,11.14916969,7.09301E-10
1617,11.13121465,7.3924E-10
1618,11.10712231,7.81408E-10
1619,11.0891386,8.14444E-10
1620,11.07443211,8.42496E-10
1621,11.04829864,8.94749E-10
1622,11.02661741,9.40552E-10
1623,11.01029704,9.76569E-10
1624,10.99118397,1.02051E-09
1625,10.97498992,1.05928E-09
1626,10.9601329,1.09614E-09
1627,10.93576197,1.15941E-09
1628,10.91787359,1.20817E-09
1629,10.90047091,1.25756E-09
1630,10.87741361,1.32613E-09
1631,10.86501501,1.36454E-09
1632,10.84098013,1.44218E-09
1633,10.82332756,1.50201E-09
1634,10.80094877,1.58143E-09
1635,10.78486918,1.64108E-09
1636,10.75864571,1.74323E-09
1637,10.75265369,1.76745E-09
1638,10.73231716,1.85218E-09
1639,10.70841163,1.95699E-09
1640,10.69136933,2.03531E-09
1641,10.67128314,2.13165E-09
1642,10.6550766,2.2127E-09
1643,10.64529137,2.26313E-09
1644,10.62383081,2.37777E-09
1645,10.60297797,2.49472E-09
1646,10.58897758,2.57645E-09
1647,10.57213861,2.67831E-09
1648,10.5468447,2.83893E-09
1649,10.53476324,2.91902E-09
1650,10.5124525,3.07289E-09
1651,10.49410214,3.20552E-09
1652,10.47715744,3.33306E-09
1653,10.46374697,3.43758E-09
1654,10.44429775,3.59503E-09
1655,10.42766312,3.7354E-09
1656,10.41166992,3.87552E-09
1657,10.39246791,4.05072E-09
1658,10.37283172,4.23807E-09
1659,10.36311159,4.334E-09
1660,10.3416615,4.55343E-09
1661,10.32644795,4.71576E-09
1662,10.31316837,4.86219E-09
1663,10.29361777,5.08607E-09
1664,10.27432583,5.31709E-09
1665,10.26069927,5.48657E-09
1666,10.24329518,5.7109E-09
1667,10.22954217,5.89465E-09
1668,10.21339228,6.11798E-09
1669,10.1929163,6.41333E-09
1670,10.1720074,6.72965E-09
1671,10.1596059,6.92459E-09
1672,10.14413592,7.1757E-09
1673,10.13425014,7.34091E-09
1674,10.11552429,7.66436E-09
1675,10.10366513,7.87653E-09
1676,10.08791085,8.1675E-09
1677,10.07099629,8.49188E-09
1678,10.05123355,8.88723E-09
1679,10.03646561,9.19463E-09
1680,10.01567829,9.64543E-09
1681,10.01134305,9.7422E-09
1682,9.996904312,1.00715E-08
1683,9.980023323,1.04707E-08
1684,9.958049715,1.10141E-08
1685,9.954033746,1.11165E-08
1686,9.932139671,1.16912E-08
1687,9.92428236,1.19047E-08
1688,9.905018156,1.24446E-08
1689,9.890079904,1.28801E-08
1690,9.884064211,1.30598E-08
1691,9.861276289,1.37633E-08
1692,9.856726745,1.39083E-08
1693,9.838989459,1.44881E-08
1694,9.819669235,1.51471E-08
1695,9.801014859,1.58119E-08
1696,9.793046791,1.61047E-08
1697,9.782058439,1.65174E-08
1698,9.770517621,1.69622E-08
1699,9.753720732,1.76311E-08
1700,9.741486067,1.81348E-08
1701,9.728814202,1.86718E-08
1702,9.710584459,1.94722E-08
1703,9.699987063,1.99532E-08
1704,9.693203722,2.02673E-08
1705,9.669038556,2.1427E-08
1706,9.663184102,2.17178E-08
1707,9.648351032,2.24724E-08
1708,9.63814652,2.30067E-08
1709,9.61759914,2.41213E-08
1710,9.616397727,2.41881E-08
1711,9.607382084,2.46955E-08
1712,9.585925645,2.59462E-08
1713,9.575302295,2.65887E-08
1714,9.562431482,2.73885E-08
1715,9.551406713,2.80927E-08
1716,9.534063535,2.92372E-08
1717,9.524959327,2.98566E-08
1718,9.508684462,3.09967E-08
1719,9.497073652,3.18366E-08
1720,9.487114819,3.25751E-08
1721,9.481691738,3.29844E-08
1722,9.469365736,3.39339E-08
1723,9.452186393,3.53032E-08
1724,9.444806051,3.59082E-08
1725,9.440366754,3.62772E-08
1726,9.424692961,3.76103E-08
1727,9.408146746,3.90709E-08
1728,9.392268472,4.05258E-08
1729,9.38878835,4.08518E-08
1730,9.375840076,4.20882E-08
1731,9.365688628,4.30835E-08
1732,9.355660848,4.40899E-08
1733,9.338380645,4.58796E-08
1734,9.324920668,4.73238E-08
1735,9.313689141,4.85636E-08
1736,9.309982578,4.89798E-08
1737,9.30268678,4.98096E-08
1738,9.287897142,5.15351E-08
1739,9.281237968,5.23314E-08
1740,9.265744249,5.4232E-08
1741,9.259021998,5.5078E-08
1742,9.248812149,5.63882E-08
1743,9.240580101,5.74672E-08
1744,9.228277158,5.91184E-08
1745,9.222732461,5.9878E-08
1746,9.204394383,6.24605E-08
1747,9.196428958,6.36167E-08
1748,9.188396279,6.48043E-08
1749,9.178211418,6.6342E-08
1750,9.163324698,6.86555E-08
1751,9.154273256,7.01014E-08
1752,9.147514509,7.12009E-08
1753,9.143138354,7.1922E-08
1754,9.132072208,7.37782E-08
1755,9.124515705,7.50731E-08
1756,9.117579241,7.62818E-08
1757,9.103921153,7.87189E-08
1758,9.088630276,8.15398E-08
1759,9.089425234,8.13907E-08
1760,9.079179484,8.33337E-08
1761,9.067477781,8.56096E-08
1762,9.058932835,8.73106E-08
1763,9.052374979,8.8639E-08
1764,9.043775468,9.04117E-08
1765,9.030594748,9.31977E-08
1766,9.029635772,9.34037E-08
1767,9.015813541,9.64243E-08
1768,9.004789281,9.89033E-08
1769,9.00636327,9.85455E-08
1770,8.99277568,1.01677E-07
1771,8.992261734,1.01798E-07
1772,8.974753106,1.05986E-07
1773,8.964380793,1.08547E-07
1774,8.962789505,1.08946E-07
1775,8.953718697,1.11245E-07
1776,8.947259621,1.12912E-07
1777,8.943204035,1.13971E-07
1778,8.936304394,1.15797E-07
1779,8.929295694,1.1768E-07
1780,8.916645471,1.21159E-07
1781,8.90662822,1.23986E-07
1782,8.901553827,1.25443E-07
1783,8.895606926,1.27172E-07
1784,8.892495233,1.28087E-07
1785,8.881927616,1.31242E-07
1786,8.878718634,1.32215E-07
1787,8.862190116,1.37344E-07
1788,8.859289183,1.38265E-07
1789,8.84959119,1.41387E-07
1790,8.847269197,1.42145E-07
1791,8.839388924,1.44748E-07
1792,8.831769029,1.4731E-07
1793,8.830153507,1.47859E-07
1794,8.824567429,1.49773E-07
1795,8.816556927,1.52561E-07
1796,8.80835827,1.55468E-07
1797,8.800794521,1.582E-07
1798,8.796999201,1.59588E-07
1799,8.797577032,1.59376E-07
1800,8.784913926,1.64091E-07
1801,8.776456716,1.67318E-07
1802,8.77794888,1.66744E-07
1803,8.771232214,1.69343E-07
1804,8.762520679,1.72774E-07
1805,8.753385395,1.76447E-07
1806,8.753578721,1.76369E-07
1807,8.747191769,1.78982E-07
1808,8.740168362,1.819E-07
1809,8.735503651,1.83864E-07
1810,8.729604464,1.86378E-07
1811,8.723795265,1.88888E-07
1812,8.719177777,1.90907E-07
1813,8.710146205,1.94919E-07
1814,8.707954129,1.95905E-07
1815,8.714046587,1.93176E-07
1816,8.699100573,1.9994E-07
1817,8.694294174,2.02165E-07
1818,8.691791462,2.03333E-07
1819,8.681008391,2.08445E-07
1820,8.686162419,2.05986E-07
1821,8.68287804,2.0755E-07
1822,8.669931,2.1383E-07
1823,8.666025998,2.15762E-07
1824,8.671562225,2.13029E-07
1825,8.657915343,2.19829E-07
1826,8.651124454,2.23293E-07
1827,8.654492182,2.21568E-07
1828,8.647308972,2.25264E-07
1829,8.648667287,2.2456E-07
1830,8.64053417,2.28805E-07
1831,8.636870303,2.30744E-07
1832,8.619744767,2.40024E-07
1833,8.633212018,2.32695E-07
1834,8.627816122,2.35605E-07
1835,8.624410583,2.37459E-07
1836,8.617368544,2.41341E-07
1837,8.615777691,2.42227E-07
1838,8.607683491,2.46784E-07
1839,8.607105918,2.47112E-07
1840,8.607884997,2.46669E-07
1841,8.602624734,2.49675E-07
1842,8.594526952,2.54374E-07
1843,8.600051958,2.51159E-07
1844,8.591267489,2.56291E-07
1845,8.586678659,2.59013E-07
1846,8.590758503,2.56591E-07
1847,8.581748915,2.6197E-07
1848,8.57846421,2.63959E-07
1849,8.571691389,2.68107E-07
1850,8.572436743,2.67648E-07
1851,8.574023317,2.66672E-07
1852,8.568821227,2.69885E-07
1853,8.565427141,2.72002E-07
1854,8.562162203,2.74055E-07
1855,8.556743531,2.77496E-07
1856,8.563570924,2.73168E-07
1857,8.559915054,2.75477E-07
1858,8.55364463,2.79483E-07
1859,8.551167847,2.81081E-07
1860,8.552641558,2.80129E-07
1861,8.54420753,2.85623E-07
1862,8.542650603,2.86648E-07
1863,8.5442071,2.85623E-07
1864,8.53292282,2.93141E-07
1865,8.537855742,2.89831E-07
1866,8.539795964,2.88539E-07
1867,8.534047893,2.92383E-07
1868,8.526035209,2.97827E-07
1869,8.53335632,2.92849E-07
1870,8.534066682,2.9237E-07
1871,8.526362941,2.97603E-07
1872,8.528101216,2.96414E-07
1873,8.517543158,3.03708E-07
1874,8.522946642,2.99953E-07
1875,8.518773127,3.0285E-07
1876,8.514882681,3.05575E-07
1877,8.514319307,3.05971E-07
1878,8.525242237,2.98372E-07
1879,8.518339419,3.03152E-07
1880,8.515604963,3.05067E-07
1881,8.508695054,3.09959E-07
1882,8.509959314,3.09058E-07
1883,8.515677634,3.05016E-07
1884,8.514131692,3.06104E-07
1885,8.499864358,3.16327E-07
1886,8.504178342,3.132E-07
1887,8.505239018,3.12436E-07
1888,8.505139034,3.12508E-07
1889,8.502676384,3.14285E-07
1890,8.508500979,3.10098E-07
1891,8.505650857,3.1214E-07
1892,8.51034067,3.08787E-07
1893,8.502696919,3.1427E-07
1894,8.505463268,3.12275E-07
1895,8.507501524,3.10812E-07
1896,8.500650161,3.15755E-07
1897,8.496357497,3.18891E-07
1898,8.499711615,3.16438E-07
